Symbol,Series,Date,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty
DMART,EQ,2018-12-12,1546.5,1550,1579.5,1547,1557,1559.75,1569.14,445859,699614560.3,26715,207680,46.58
DMART,EQ,2018-12-13,1559.75,1560,1589,1560,1581,1582.9,1579.73,348310,550234553.6,20912,189716,54.47
DMART,EQ,2018-12-14,1582.9,1584,1600,1574,1597,1594.5,1593.24,442205,704540188.4,25109,212486,48.05
DMART,EQ,2018-12-17,1594.5,1596,1620,1595.1,1619,1616.25,1611.14,398973,642802063.9,22758,152570,38.24
DMART,EQ,2018-12-18,1616.25,1619,1685,1616.5,1681.2,1668.15,1646.97,886105,1459389166,36240,329908,37.23
DMART,EQ,2018-12-19,1668.15,1685.1,1698.7,1630.3,1648.9,1650.6,1661.44,796991,1324155175,44719,239491,30.05
DMART,EQ,2018-12-20,1650.6,1646,1657,1625.05,1640,1646.1,1641.67,252150,413946189.3,14785,61475,24.38
DMART,EQ,2018-12-21,1646.1,1645,1656.75,1600,1612.25,1648.1,1644.74,2968587,4882567996,55261,2136026,71.95
DMART,EQ,2018-12-24,1648.1,1612.25,1622.6,1528,1539.9,1545.75,1575.1,647211,1019424960,36025,192513,29.75
DMART,EQ,2018-12-26,1545.75,1534.7,1562.9,1501.3,1554,1554.85,1535.33,544718,836322587.3,23587,67264,12.35
DMART,EQ,2018-12-27,1554.85,1565,1578,1558.05,1571,1570.15,1569.25,260792,409246755.8,12694,64014,24.55
DMART,EQ,2018-12-28,1570.15,1580,1669.5,1574,1656,1654.95,1628.66,1053408,1715647843,42197,264618,25.12
DMART,EQ,2018-12-31,1654.95,1660,1678.55,1595,1605.7,1606.65,1627.74,1175518,1913434057,49363,239950,20.41
DMART,EQ,2019-01-01,1606.65,1610,1620.75,1586.05,1590,1590.75,1597.45,542359,866393454.5,22278,107907,19.9
